Plot ID,Row,Column,Accession,PECO:0007167,PECO:0007102,width,length,Rack,Sowing date,Harvest date,HI_CalcGbSamp_%,SpkPop_CalcGbSamp_m2,WtGrSp_CalcGbSamp_g,TGrUa_CalcFh_m2,GrNoSp_CalcGbSamp_No,TGW_CalcTGW_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,BioYld100_CalcGbSamp_tha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GPD_CalcFh_%,Nsur_CalcFh_kgha,GrnNCnc_Com_%,GrnAlCnc_Icp_ppm,GrnAsCnc_Icp_ppm,GrnCaCnc_Icp_ppm,GrnCdCnc_Icp_ppm,GrnCoCnc_Icp_ppm,GrnCrCnc_Icp_ppm,GrnCuCnc_Icp_ppm,GrnFeCnc_Icp_ppm,GrnKCnc_Icp_ppm,GrnMgCnc_Icp_ppm,GrnMnCnc_Icp_ppm,GrnMoCnc_Icp_ppm,GrnNaCnc_Icp_ppm,GrnPCnc_Icp_ppm,GrnPbCnc_Icp_ppm,GrnSCnc_Icp_ppm,GrnSeCnc_Icp_ppm,GrnTiCnc_Icp_ppm,GrnZnCnc_Icp_ppm,StrwNCnc_Com_%,StrwAlCnc_Icp_ppm,StrwAsCnc_Icp_ppm,StrwCaCnc_Icp_ppm,StrwCdCnc_Icp_ppm,StrwCoCnc_Icp_ppm,StrwCrCnc_Icp_ppm,StrwCuCnc_Icp_ppm,StrwFeCnc_Icp_ppm,StrwKCnc_Icp_ppm,StrwMgCnc_Icp_ppm,StrwMnCnc_Icp_ppm,StrwMoCnc_Icp_ppm,StrwNaCnc_Icp_ppm,StrwNiCnc_Icp_ppm,StrwPCnc_Icp_ppm,StrwPbCnc_Icp_ppm,StrwSCnc_Icp_ppm,StrwSeCnc_Icp_ppm,StrwTiCnc_Icp_ppm,StrwZnCnc_Icp_ppm,BmsNCnc_CalcComb_%,BmsAlCnc_CalcIcp_ppm,BmsAsCnc_CalcIcp_ppm,BmsCaCnc_CalcIcp_ppm,BmsCdCnc_CalcIcp_ppm,BmsCoCnc_CalcIcp_ppm,BmsCrCnc_CalcIcp_ppm,BmsCuCnc_CalcIcp_ppm,BmsFeCnc_CalcIcp_ppm,BmsKCnc_CalcIcp_ppm,BmsMgCnc_CalcIcp_ppm,BmsMnCnc_CalcIcp_ppm,BmsMoCnc_CalcIcp_ppm,BmsNaCnc_CalcIcp_ppm,BmsPCnc_CalcIcp_ppm,BmsPbCnc_CalcIcp_ppm,BmsSCnc_CalcIcp_ppm,BmsSeCnc_CalcIcp_ppm,BmsTiCnc_CalcIcp_ppm,BmsZnCnc_CalcIcp_ppm,GrnNOff_CalcCombYld_kgha,GrnAlOff_CalcIcpYld_kgha,GrnAsOff_CalcIcpYld_kgha,GrnCaOff_CalcIcpYld_kgha,GrnCdOff_CalcIcpYld_kgha,GrnCoOff_CalcIcpYld_kgha,GrnCrOff_CalcIcpYld_kgha,GrnCuOff_CalcIcpYld_kgha,GrnFeOff_CalcIcpYld_kgha,GrnKOff_CalcIcpYld_kgha,GrnMgOff_CalcIcpYld_kgha,GrnMnOff_CalcIcpYld_kgha,GrnMoOff_CalcIcpYld_kgha,GrnNaOff_CalcIcpYld_kgha,GrnPOff_CalcIcpYld_kgha,GrnPbOff_CalcIcpYld_kgha,GrnSOff_CalcIcpYld_kgha,GrnSeOff_CalcIcpYld_kgha,GrnTiOff_CalcIcpYld_kgha,GrnZnOff_CalcIcpYld_kgha,StrwNOff_CalcCombYld_kgha,StrwAlOff_CalcIcpYld_kgha,StrwAsOff_CalcIcpYld_kgha,StrwCaOff_CalcIcpYld_kgha,StrwCdOff_CalcIcpYld_kgha,StrwCoOff_CalcIcpYld_kgha,StrwCrOff_CalcIcpYld_kgha,StrwCuOff_CalcIcpYld_kgha,StrwFeOff_CalcIcpYld_kgha,StrwKOff_CalcIcpYld_kgha,StrwMgOff_CalcIcpYld_kgha,StrwMnOff_CalcIcpYld_kgha,StrwMoOff_CalcIcpYld_kgha,StrwNaOff_CalcIcpYld_kgha,StrwNiOff_CalcIcpYld_kgha,StrwPOff_CalcIcpYld_kgha,StrwPbOff_CalcIcpYld_kgha,StrwSOff_CalcIcpYld_kgha,StrwSeOff_CalcIcpYld_kgha,StrwTiOff_CalcIcpYld_kgha,StrwZnOff_CalcIcpYld_kgha,BmsNOff_CalcCombYld_kgha,BmsAlOff_CalcIcpYld_kgha,BmsAsOff_CalcIcpYld_kgha,BmsCaOff_CalcIcpYld_kgha,BmsCdOff_CalcIcpYld_kgha,BmsCoOff_CalcIcpYld_kgha,BmsCrOff_CalcIcpYld_kgha,BmsCuOff_CalcIcpYld_kgha,BmsFeOff_CalcIcpYld_kgha,BmsKOff_CalcIcpYld_kgha,BmsMgOff_CalcIcpYld_kgha,BmsMnOff_CalcIcpYld_kgha,BmsMoOff_CalcIcpYld_kgha,BmsNaOff_CalcIcpYld_kgha,BmsPOff_CalcIcpYld_kgha,BmsPbOff_CalcIcpYld_kgha,BmsSOff_CalcIcpYld_kgha,BmsSeOff_CalcIcpYld_kgha,BmsTiOff_CalcIcpYld_kgha,BmsZnOff_CalcIcpYld_kgha,NHi_CalcCombYld_%,AlHi_CalcIcpYld_%,AsHi_CalcIcpYld_%,CaHi_CalcIcpYld_%,CdHi_CalcIcpYld_%,CoHi_CalcIcpYld_%,CrHi_CalcIcpYld_%,CuHi_CalcIcpYld_%,FeHi_CalcIcpYld_%,KHi_CalcIcpYld_%,MgHi_CalcIcpYld_%,MnHi_CalcIcpYld_%,MoHi_CalcIcpYld_%,NaHi_CalcIcpYld_%,PHi_CalcIcpYld_%,PbHi_CalcIcpYld_%,SHi_CalcIcpYld_%,SeHi_CalcIcpYld_%,TiHi_CalcIcpYld_%,ZnHi_CalcIcpYld_%,SlMinN_SoilSam_kgha,FertN_FertApl_kgha,AvailN_CalcNutAvail_kgha
262,2,28,Mercia,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,44.34930388,495.9246915,1.357,17.80343403,35.8994709,37.8,6.73,7.917291839,8.44,9.93,15.17,62.67764379,112.2431701,49.48374683,31.20034478,49.77906459,-0.025584075,108.96,1.586,0.000498715,1.5537,0.042879938,9.5783,,2.37127,0.000388386,0.002903139,0.450201648,0.104644699,0.003206355,2.74615,0.002415562,0.323550655,,0.123519902,,1.74368,0.002160376,0.337,0.002014391,,0.193307353,1.2438,,5.73414,0.000149961,0.003142638,0.522975688,0.042563805,0.003099206,1.69734,0.00352287,3.9878,0.031274704,,0.072502793,,5.79534,0.000412052,0.89,0.001342199,,0.126593842,1.11345,,1.3775,0.000255701,0.003036422,0.490700908,0.070096249,0.003146726,2.16248,0.003031786,0.160897054,,0.095128526,,3.3248,0.001187422,106.73,0.033562025,0.001045593,2.885690389,6.39848,,0.001595794,0.026137178,0.195372475,30.29721159,7.042272292,0.215777981,0.001848073,0.16256,21.77398214,,8.312516422,,0.000117345,0.145386796,28.46,0.170107388,,16.32404364,0.000104974,,0.000484225,0.01266364,0.265383381,44.16323452,3.594345447,0.261715708,0.001433335,0.297492468,0.000336754,2.641025429,,6.12257496,,0.004893936,0.034796165,135.19,0.203669413,,19.20973403,0.000168958,,0.002080019,0.038800818,0.460755856,74.4604461,10.63661774,0.477493689,0.003281409,0.460052468,24.41500757,,14.43509138,,0.005011281,0.180182961,78.94959644,16.47867693,,15.02202157,37.87015815,,76.72014595,67.36243979,42.40260263,40.6890009,66.20781591,45.18970318,56.31951782,35.33510009,89.18277858,,57.58547835,,2.341609362,80.68842667,115.6930672,100.0,215.69
263,2,29,Riband,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,50.5067473,347.1923378,1.804,16.74692453,48.23529412,37.4,6.26,7.368646794,6.14,7.22,12.4,53.53678171,107.3912304,42.42488709,29.03825263,54.23981738,-0.191756599,124.19,1.461,0.000696937,,0.04043504,2.5175,1.33557,2.74726,0.000385098,0.002196163,0.447028296,0.0931585,0.003123636,4.0555,0.002070617,0.295642262,1.7189,0.115059792,0.000215359,9.1438,0.001808615,0.3905,0.001961151,3.6962,0.233609064,1.64589,,9.82782,0.000177035,0.003289415,0.625394553,0.056330254,0.003885363,2.16917,0.002994008,,0.03664747,5.54669,0.076341436,,6.00585,0.000435105,0.93,0.001322637,,0.136043148,9.41731,,1.87396,0.000282121,0.002737249,0.535307559,0.074931003,0.00350064,3.1219,0.002527633,0.167457315,3.6134,0.095896818,,3.43414,0.00112882,91.51,0.043651578,,2.532588009,1.57652,8.36513,0.001720706,0.024120021,0.137553345,27.9989458,5.834842706,0.195644268,0.002540101,0.129689984,18.51710894,0.000107661,7.206597204,0.013488665,0.000572494,0.113279889,23.97,0.120368892,0.002265182,14.33814443,0.000101019,,0.000603199,0.010865796,0.201893315,38.38462977,3.457362915,0.238470613,0.001331367,0.183762205,,2.249299384,0.000340437,4.685582454,,0.003686193,0.026705286,115.48,0.16402047,,16.87073244,0.000116784,,0.002323905,0.034985817,0.33944666,66.38357558,9.292205621,0.434114881,0.003871468,0.313452189,20.76640832,0.000448098,11.89217966,,0.004258687,0.139985174,79.2443732,26.61349391,,15.0117253,13.49941999,,74.04374003,68.9422835,40.52281586,42.1775199,62.79287119,45.06739488,65.61079459,41.37472586,89.16856806,24.02619909,60.59946462,,13.44296834,80.92277571,115.6930672,100.0,215.69
264,2,30,Siskin,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,50.52137325,474.189587,1.657,20.30315622,42.81653747,38.7,7.86,9.243907596,7.7,9.05,15.55,67.30724306,107.1276027,51.69168993,36.42825224,54.122336,-0.093029509,104.2,1.419,0.000398453,,0.039005075,2.9311,,2.17589,0.000368227,0.002121925,0.467651666,0.095024109,0.003133599,3.8734,0.001637544,0.267484074,,0.111140164,8.6141,6.8842,0.001805044,0.4377,0.002572748,,0.29543556,5.1174,,8.47682,0.000173829,0.003651242,0.589306003,0.07420178,0.005236521,3.94226,0.0025776,,0.039598759,1.375,0.089297843,0.000173419,8.32727,0.000424,0.93,0.001474264,,0.165883357,3.9996,,1.51871,0.000272041,0.00287861,0.527844561,0.084721507,0.004174096,3.9592,0.002102671,0.154729549,,0.100332883,9.01511,4.15498,0.001121722,111.5,0.031307699,,3.064754099,0.000228107,,0.001709666,0.028932768,0.166726479,36.74489469,7.466349721,0.246216958,0.003041048,0.128667075,21.01708351,,8.732639917,0.00067584,5.4617,0.141828111,33.68,0.197976803,,22.7342054,0.000392587,,0.000652304,0.013376366,0.280968497,45.34797274,5.709937275,0.402958098,0.003033629,0.198350185,,3.047183324,0.001000944,6.871601707,0.013344877,0.006407957,0.032627418,145.18,0.229284502,,25.7989595,0.000620693,,0.00236197,0.042309134,0.447694976,82.09286743,13.176287,0.649175056,0.006074676,0.32701726,24.06426684,,15.60424162,0.014020717,0.006462019,0.174455529,76.79959478,13.65452052,,11.87937095,36.75028431,,72.38305669,68.38421194,37.24108782,44.76015499,56.66505081,37.92766771,50.061065,39.34565246,87.33731078,,55.96324466,4.820298912,0.836606534,81.29757307,115.6930672,100.0,215.69
265,2,31,Cadenza,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,42.08479679,426.0633497,1.342,15.20683551,35.69148936,37.6,5.72,6.726788415,7.87,9.26,13.59,61.26319448,102.8171672,47.87494115,26.50882677,43.27039587,0.105075774,112.43,1.806,0.00065728,,0.038018506,1.2237,,2.2511,0.000377435,0.002780645,0.409640744,0.113680882,0.004026212,1.88458,0.001988227,0.335130346,,0.128460196,,3.0351,0.002387184,0.367,0.002268258,,0.222001886,4.9881,,4.27358,0.000153084,0.003258679,0.497055238,0.060077363,0.004309796,3.61945,0.002332288,,0.036303172,,0.075877258,,6.3575,0.000373006,0.97,0.001590281,,0.144572854,3.34896,,1.19446,0.000247502,0.003057499,0.460267026,0.082636295,0.00419045,2.88933,0.002187491,0.162063981,,0.098006681,,3.8578,0.001220669,103.26,0.037581771,,2.173810773,6.87486,,0.001286562,0.021580886,0.158990872,23.42231618,6.500011563,0.230209562,0.001077558,0.113682251,19.16198287,,7.345058722,,0.000173535,0.136493706,28.88,0.17847873,,17.4683026,0.000386251,,0.000336268,0.012045487,0.256410418,39.11098001,4.727210074,0.339117923,0.002847981,0.183516979,,2.856528851,,5.97043087,,0.004997109,0.029350117,132.14,0.2160605,,19.64211337,0.000455,,0.00162283,0.033626373,0.41540129,62.53329619,11.22722164,0.569327485,0.003925539,0.29719923,22.01851172,,13.31548959,,0.005170644,0.165843824,78.14633493,17.39409585,,11.06709208,15.10958898,,79.27889153,64.17845334,38.27404383,37.45575175,57.89510329,40.43535012,27.44992861,38.25119288,87.02669423,,55.16176233,,3.356158854,82.30255642,115.6930672,100.0,215.69
266,2,32,Malacca,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,48.84309726,487.3677259,1.389,19.50875421,40.02881844,34.7,6.77,7.964162014,7.09,8.34,13.86,64.06833855,100.2942807,49.24314356,31.38505007,48.98683309,-0.039066749,109.48,1.569,0.000713623,,0.033138527,,,2.02936,0.000381761,0.002130133,0.430375705,0.094092274,0.00298226,3.0597,0.002066682,0.3037726,,0.115500535,0.000184335,2.17429,0.001907756,0.451,0.002966435,,0.231652588,5.42443,,2.85358,0.000179147,0.004465128,0.524329931,0.072910601,0.003870027,2.91493,0.002598494,1.33913,0.042569242,1.54549,0.080231045,,9.62114,0.000510928,1.0,0.001866092,,0.134692172,,,2.4511,0.00027811,0.003324644,0.478439777,0.083256386,0.003436414,2.98564,0.002338741,0.170149052,,0.097457757,,5.0287,0.001193182,106.21,0.048308999,,2.243325082,,,0.001373781,0.025843475,0.144200141,29.13444562,6.369611949,0.20188523,0.002071278,0.139904833,20.56400072,,7.818852298,0.012478603,0.000147189,0.129146264,31.98,0.210326912,,16.42469124,0.000384604,,0.002023255,0.012701942,0.316587667,37.17617539,5.169526156,0.274393648,0.002066754,0.184239069,9.49474,3.018255292,0.000109579,5.68856216,,0.006821603,0.036225981,138.19,0.258635912,,18.66801633,,,0.003397036,0.038545417,0.460787808,66.31062102,11.53913811,0.476278878,0.004138032,0.324143902,23.58225601,,13.50741446,,0.006968792,0.165372245,76.86034111,18.67838038,,12.01694407,,,40.44057697,67.04681549,31.29426131,43.93631846,55.20006686,42.38802929,50.05465662,43.16133427,87.20115967,,57.88563253,,2.112117783,78.09427998,115.6930672,100.0,215.69
267,2,33,Hylux,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,49.75719614,446.291195,1.414,19.18102583,42.9787234,32.9,6.31,7.424185291,6.37,7.5,12.68,57.65685908,101.9822671,45.2607614,29.25711791,50.74351669,-0.101588768,118.07,1.547,0.000246931,,0.039589577,2.77861,,1.9757,0.000325032,0.002102353,0.469395792,0.108660532,0.003148538,2.4331,0.0019918,0.310558232,,0.121629405,0.000133045,,0.002237868,0.4196,0.002301133,0.000223699,0.210386857,,,8.13337,0.000163182,0.003154937,0.463587313,0.064492374,0.003408277,1.96765,0.002363264,2.16137,0.036874478,,0.089040041,,6.89596,0.00055537,0.98,0.00127902,,0.125402919,,,1.39138,0.000243714,0.002631201,0.466477449,0.086469211,0.003279038,2.19786,0.002178433,0.17305184,,0.105255595,,,0.001392534,97.62,0.015582719,,2.498322992,0.000175346,,0.001246382,0.02051136,0.132670187,29.62149134,6.857085368,0.198690321,0.001533663,0.125693658,19.59795581,,7.675493555,0.008395881,,0.141221948,26.74,0.146631569,0.014254426,13.40615702,,,0.00051827,0.010398197,0.201037208,29.54045896,4.109548016,0.217180377,0.001253818,0.150590593,0.001377258,2.349695447,,5.673761152,,0.004394206,0.035388976,124.36,0.162214288,,15.90448002,,,0.001764652,0.030909557,0.333707395,59.1619503,10.96663338,0.415870698,0.002787482,0.276284252,21.94765126,,13.34925471,,,0.176610924,78.50022031,9.606255514,,15.70829722,,,70.63045203,66.35928271,39.75644198,50.06848353,62.52680406,47.77694655,55.01967635,45.49432614,89.29409157,,57.49754367,,,79.96218174,115.6930672,100.0,215.69
268,2,34,KWS Zyatt,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,49.54499494,487.9687174,1.568,19.37050504,39.69620253,39.5,7.65,9.001587635,7.79,9.17,15.44,67.71381418,105.7364652,55.58669459,35.47332137,52.38712632,0.036785829,95.8,1.567,0.000512868,,0.031091651,2.84187,,1.883,0.000339029,0.002627339,0.43473958,0.10758209,0.003410851,3.459,0.001760495,0.317122747,,0.118903418,3.59987,1.1946,0.002099195,0.3357,0.002316128,,0.199761098,1.54811,,5.51537,0.000121151,0.00250396,0.53466206,0.073646671,0.004049195,9.36878,0.002334279,7.3815,0.032049663,2.7773,0.068363147,,5.0574,0.000479005,0.95,0.001422703,,0.116193829,2.1891,,1.21121,0.000229098,0.002565088,0.485155472,0.090459972,0.003732928,2.18646,0.002049998,0.173289108,,0.093403321,,2.55226,0.001281728,119.9,0.039241337,,2.378930891,0.000217441,,0.001440745,0.025940296,0.201026923,33.26344462,8.231481671,0.26097611,0.002646601,0.134701595,24.26416971,,9.097716051,0.002754386,8.4889,0.160616755,26.16,0.180469995,,15.56515395,0.000120627,,0.000429751,0.009439919,0.19510569,41.6602501,5.738463506,0.315508622,0.000730004,0.181884331,0.000575123,2.497272693,0.002164043,5.326777414,,0.003940665,0.037323484,146.05,0.219711332,,17.94408484,0.000338068,,0.001870496,0.035380214,0.396132612,74.92369471,13.96994518,0.576484732,0.003376605,0.316585926,26.7614424,,14.42449346,,0.003941514,0.197940239,82.09062695,17.86040654,,13.25746569,64.31866373,,77.02476171,73.31865086,50.74738017,44.39642858,58.92279151,45.27025529,78.38051993,42.54819427,90.66839277,,63.0713035,,0.021537157,81.14406436,115.6930672,100.0,215.69
269,2,35,Paragon,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,41.85339309,363.9329292,1.569,17.35595033,47.6899696,32.9,5.71,6.717773716,7.93,9.33,13.64,60.95894829,103.7623914,49.1344481,26.47330178,43.42808156,0.154399275,109.71,1.856,0.000325927,0.00010602,0.038305795,2.98554,,1.93171,0.000433133,0.002696135,0.468303285,0.099311762,0.003897659,2.05415,0.002240988,0.351539657,4.91659,0.133776578,0.000179496,1.2089,0.002394704,0.3215,0.002191925,,0.202054435,6.63583,,1.32896,0.000188916,0.002994251,0.630538772,0.034676845,0.004110943,3.9221,0.00370542,1.83666,0.028418277,3.9644,0.074573869,,6.39585,0.000410101,0.96,0.001410942,,0.133520073,5.1086,,1.58123,0.000291129,0.002869479,0.562637716,0.061728751,0.004021676,3.12873,0.003092505,0.163655538,4.3662,0.099352212,,3.76957,0.001240725,105.98,0.018610788,0.006053832,2.187302139,0.000170478,,0.001103029,0.024732377,0.153952189,26.74062176,5.670808528,0.222560497,0.001172941,0.127962823,20.07329286,0.000280743,7.638786629,0.0102494,6.9296,0.136740155,25.5,0.173885643,,16.02899855,0.000526421,,0.001054266,0.014986721,0.237534224,50.02070375,2.75091756,0.326121514,0.003095624,0.293951313,0.000145703,2.254424759,0.000314182,5.915952477,,0.005073833,0.032533386,131.48,0.19249643,,18.21630069,0.000696899,,0.002157295,0.039719098,0.391486413,76.76132551,8.421726088,0.548682011,0.004268566,0.421914136,22.32771762,0.000594925,13.55473911,,0.005142863,0.169273541,80.60251938,9.668120888,,12.00738929,24.46234186,,51.13017725,62.26822421,39.32504019,34.83606045,67.33546626,40.5627472,27.47857973,30.32911495,89.9030219,47.18959323,56.3550989,,1.342240725,80.78058389,115.6930672,100.0,215.69
270,2,36,Avalon,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,43.22568555,379.0837817,1.384,15.03300727,39.65616046,34.9,5.25,6.172375928,6.89,8.11,12.14,59.18407947,95.07981356,45.19400383,24.32400637,41.09890123,0.115470438,118.21,1.858,0.000323278,,0.045340597,2.3823,,2.931,0.000431717,0.002699065,0.453511496,0.106833135,0.003558075,1.84457,0.001635311,0.377177488,1.26774,0.143594051,2.98964,,0.002500005,0.4379,0.003466378,,0.204941385,1.01778,,9.35521,0.000183084,0.005062634,0.560001528,0.051064278,0.003307726,2.55764,0.003087073,,0.046781012,,0.07872287,0.000119668,0.00010388,0.000554745,1.05,0.002107752,,0.13595285,1.6749,,1.78481,0.000290557,0.004040965,0.513970482,0.075170749,0.003415941,2.24941,0.002459539,0.189597154,,0.106763882,8.08639,,0.001395597,97.48,0.016960865,,2.378803273,0.000124974,,0.001521653,0.0226501,0.141606965,23.79356926,5.605021296,0.18667509,0.000967758,0.085796914,19.78869059,0.000665122,7.533689921,0.001568522,,0.131163239,30.18,0.238867591,,14.12248007,7.01349,,0.000644666,0.012616277,0.348865327,38.58962122,3.518831724,0.227934932,0.001762465,0.212729769,,3.223672544,,5.424781121,0.008246336,0.007158375,0.038227405,127.66,0.255828456,,16.50128335,0.000195109,,0.002166319,0.035266377,0.490472293,62.38319047,9.12385302,0.414610021,0.002730224,0.298526683,23.01236313,,12.95847104,0.009814858,,0.169390644,76.36175849,6.629780299,,14.41586829,64.05342688,,70.24140334,64.22576497,28.87155248,38.14099452,61.43261278,45.02425901,35.44612161,28.74011563,85.99156234,,58.13718221,15.98109306,,77.43239878,115.6930672,100.0,215.69
271,2,37,Istabraq,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,50.11402191,435.125608,1.802,22.59643647,51.93083573,34.7,7.84,9.224662889,7.81,9.18,15.65,63.30365542,114.5895981,48.89399547,36.35241299,57.42545631,-0.168473709,110.23,1.345,0.00177552,7.37326,0.03872169,1.00317,1.63744,4.49284,0.000314076,0.002274837,0.437665537,0.084128747,0.003220762,4.5282,0.002472683,0.261622741,2.93665,0.106533103,7.18946,2.91186,0.001889974,0.3982,0.001756103,2.542,0.217886764,,,8.89519,0.000165562,0.003924398,0.593319669,0.056412723,0.003888213,2.6669,0.003311523,1.65311,0.04023067,4.06854,0.07388849,7.446,3.16516,0.000358943,0.87,0.001765834,4.96314,0.12809994,,,2.69529,0.000239988,0.003097737,0.515315123,0.070302337,0.003553727,3.59967,0.002891147,0.151179141,1.67464,0.090248019,7.29472,3.03822,0.001126205,105.46,0.139217864,0.005781349,3.036153599,7.86579,0.000128391,0.003522816,0.024626575,0.178369175,34.31719478,6.596504269,0.252538765,0.003550543,0.193882182,20.51374349,0.002302617,8.35322171,0.005637226,0.002283178,0.148192188,31.08,0.13706881,0.001984102,17.00667888,,,0.000694295,0.012922576,0.306310407,46.31028018,4.403172753,0.303486053,0.00208159,0.258473769,0.00012903,3.140117672,0.000317561,5.767205894,0.005776272,0.002470497,0.028016553,136.54,0.276286674,0.007765451,20.04283248,,,0.004217111,0.037549151,0.484679582,80.62747496,10.99967702,0.556024818,0.005632134,0.452355952,23.65386117,0.002620178,14.1204276,0.011413498,0.004753675,0.176208741,77.23723873,50.38891734,74.449626,15.14832598,,,83.53624903,65.58490541,36.8014625,42.56265597,59.96998144,45.4186138,63.04082109,42.86053528,86.7247142,87.8801724,59.1570025,49.39086931,48.02974407,84.10036162,115.6930672,100.0,215.69
272,2,38,Crusoe,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,45.48898289,451.0875991,1.441,18.57192086,41.17142857,35.0,6.5,7.647261532,7.79,9.16,14.29,64.41145943,102.8535573,44.11941643,30.13621341,46.78703708,-0.167848232,120.53,1.464,0.000984736,,0.039678917,2.75154,5.68178,5.13374,0.00037084,0.002488635,0.405183476,0.085894643,0.003310288,3.48592,0.002651456,0.257927156,1.3454,0.11917336,,3.52992,0.001988921,0.5619,0.002196354,7.05926,0.225954112,1.014,,1.7936,0.000190919,0.004296149,0.50069559,0.065292339,0.004527012,1.84515,0.003120817,9.62559,0.061334308,,0.084887557,0.000200416,5.18576,0.000495835,0.97,0.001645201,,0.14121942,1.8223,,3.31123,0.000272763,0.00347393,0.457248101,0.074664118,0.003973537,2.59152,0.002907309,0.150762395,,0.10048382,,4.43254,0.001175025,95.16,0.064009547,,2.579197992,0.000178855,3.69326,0.003337022,0.024105228,0.161765576,26.3376241,5.58329982,0.215174452,0.002265907,0.172349179,16.76570959,0.000874532,7.746473723,,0.002294509,0.129283318,43.77,0.171082374,0.005498725,17.60042589,7.86755,,0.001394583,0.014871382,0.334643437,39.00108544,5.085868816,0.352626169,0.001437258,0.243092291,7.49773,4.777562691,,6.612214917,0.015611188,0.004039389,0.038622496,138.93,0.235091921,,20.17962389,0.00025753,,0.004731605,0.038976609,0.496409012,65.33870954,10.66916864,0.567800621,0.003703165,0.41544147,21.54327228,,14.35868864,,0.006333898,0.167905814,68.49622229,27.22745487,,12.78119952,69.45000387,,70.52622193,61.84536824,32.5871553,40.30937294,52.33116103,37.89612831,61.18838375,41.48579084,77.82341221,,53.94972979,,36.22585963,76.99752334,115.6930672,100.0,215.69
273,2,39,KWS Barrel,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,52.10375931,369.445381,1.86,18.57211915,50.27027027,37.0,6.87,8.08433422,6.32,7.43,13.19,55.18336177,110.8025578,44.31534444,31.85862289,57.73229805,-0.208048545,120.11,1.391,0.00040284,,0.03182099,3.14816,4.85964,2.3578,0.00036795,0.002409514,0.498300469,0.104858576,0.002992362,4.2278,0.002623962,0.300071934,9.74345,0.114923264,9.92959,1.4586,0.001954951,0.3711,0.001505158,0.000194044,0.198270923,1.38535,2.53319,1.56889,0.000153519,0.002911681,0.624151501,0.068461809,0.003597763,2.5965,0.002695305,,0.035472628,,0.083274592,,2.8567,0.00038678,0.9,0.000930809,,0.11154425,2.3384,3.74536,1.97994,0.000265246,0.002650033,0.558578382,0.087425893,0.003282326,3.44367,0.002658133,0.173338814,,0.09976474,,2.1257,0.001203856,95.59,0.027681899,,2.186637916,0.000216331,3.33939,0.001620206,0.025284379,0.165574166,34.24163403,7.205550081,0.205625669,0.002905214,0.18031038,20.61999535,0.000669539,7.897163672,0.0068233,0.001001935,0.134338084,23.44,0.095077461,0.012257316,12.52433228,8.7595,1.616,0.000991032,0.00969746,0.183924423,39.42625926,4.32457991,0.227262647,0.001636454,0.170256438,,2.240726867,,5.26027035,,0.001800702,0.02443206,119.03,0.122759361,,14.71097019,0.000303841,4.93955,0.002611238,0.034981838,0.34949859,73.66789328,11.53012999,0.432888316,0.004541668,0.350566818,22.86072222,,13.15743402,,0.002802637,0.158770144,80.30562659,22.54972598,,14.86399528,71.19889401,67.60519247,62.0474367,72.27858778,47.37477377,46.48108219,62.49322503,47.50085905,63.96799,51.43395521,90.19835487,,60.02054549,,35.74973578,84.61167865,115.6930672,100.0,215.69
